# gnuplot data for packet timing
# ts	local_ts	difference
1383087068732	1383087069049	317
1383087068742	1383087069059	317
1383087068752	1383087069069	317
1383087068762	1383087069079	317
1383087068772	1383087069089	317
1383087068782	1383087069099	317
1383087068792	1383087069109	317
1383087068802	1383087069119	317
1383087068812	1383087069129	317
1383087068822	1383087069139	317
1383087068832	1383087069149	317
1383087068842	1383087069159	317
1383087068852	1383087069169	317
1383087068862	1383087069179	317
1383087068872	1383087069189	317
1383087068882	1383087069199	317
1383087068892	1383087069209	317
1383087068902	1383087069219	317
1383087068912	1383087069229	317
1383087068922	1383087069239	317
1383087068932	1383087069250	318
1383087068942	1383087069259	317
1383087068952	1383087069269	317
1383087068962	1383087069279	317
1383087068972	1383087069290	318
1383087068982	1383087069299	317
1383087068992	1383087069309	317
1383087069002	1383087069319	317
1383087069012	1383087069329	317
1383087069022	1383087069339	317
1383087069032	1383087069349	317
1383087069042	1383087069359	317
1383087069052	1383087069370	318
1383087069062	1383087069379	317
1383087069072	1383087069389	317
1383087069082	1383087069399	317
1383087069092	1383087069409	317
1383087069102	1383087069419	317
1383087069112	1383087069429	317
1383087069122	1383087069439	317
1383087069132	1383087069449	317
1383087069142	1383087069459	317
1383087069152	1383087069469	317
1383087069162	1383087069479	317
1383087069172	1383087069489	317
1383087069182	1383087069499	317
1383087069192	1383087069510	318
1383087069202	1383087069519	317
1383087069212	1383087069531	319
1383087069222	1383087069539	317
1383087069232	1383087069549	317
1383087069242	1383087069559	317
1383087069252	1383087069569	317
1383087069262	1383087069579	317
1383087069272	1383087069589	317
1383087069282	1383087069600	318
1383087069292	1383087069609	317
1383087069302	1383087069619	317
1383087069312	1383087069629	317
1383087069322	1383087069639	317
1383087069332	1383087069649	317
1383087069342	1383087069659	317
1383087069352	1383087069670	318
1383087069362	1383087069679	317
1383087069372	1383087069689	317
1383087069382	1383087069700	318
1383087069392	1383087069710	318
1383087069402	1383087069719	317
1383087069412	1383087069729	317
1383087069422	1383087069739	317
1383087069432	1383087069749	317
1383087069442	1383087069759	317
1383087069452	1383087069769	317
1383087069462	1383087069779	317
1383087069472	1383087069790	318
1383087069482	1383087069799	317
1383087069492	1383087069809	317
1383087069502	1383087069820	318
1383087069512	1383087069829	317
1383087069522	1383087069840	318
1383087069532	1383087069849	317
1383087069542	1383087069859	317
1383087069552	1383087069869	317
1383087069562	1383087069879	317
1383087069572	1383087069889	317
1383087069582	1383087069899	317
1383087069592	1383087069909	317
1383087069602	1383087069919	317
1383087069612	1383087069929	317
1383087069622	1383087069939	317
1383087069632	1383087069949	317
1383087069642	1383087069959	317
1383087069652	1383087069969	317
1383087069662	1383087069980	318
1383087069672	1383087069989	317
1383087069682	1383087070000	318
1383087069692	1383087070009	317
1383087069702	1383087070019	317
1383087069712	1383087070029	317
1383087069722	1383087070040	318
1383087069732	1383087070049	317
1383087069742	1383087070059	317
1383087069752	1383087070069	317
1383087069762	1383087070194	432
1383087069772	1383087070195	423
1383087069782	1383087070200	418
1383087069792	1383087070201	409
1383087069802	1383087070205	403
1383087069812	1383087070206	394
1383087069822	1383087070210	388
1383087069832	1383087070211	379
1383087069842	1383087070214	372
1383087069852	1383087070218	366
1383087069862	1383087070219	357
1383087069872	1383087070221	349
1383087069882	1383087070224	342
1383087069892	1383087070225	333
1383087069902	1383087070228	326
1383087069912	1383087070231	319
1383087069922	1383087070239	317
1383087069932	1383087070365	433
1383087069942	1383087070405	463
1383087069952	1383087070409	457
1383087069962	1383087070409	447
1383087069972	1383087070538	566
1383087069982	1383087070539	557
1383087069992	1383087070541	549
1383087070002	1383087070545	543
1383087070012	1383087070546	534
1383087070022	1383087070549	527
1383087070032	1383087070552	520
1383087070042	1383087070553	511
1383087070052	1383087070555	503
1383087070062	1383087070559	497
1383087070072	1383087070560	488
1383087070082	1383087070563	481
1383087070092	1383087070567	475
1383087070102	1383087070568	466
1383087070112	1383087070570	458
1383087070122	1383087070574	452
1383087070132	1383087070574	442
1383087070142	1383087070577	435
1383087070152	1383087070680	528
1383087070162	1383087070681	519
1383087070172	1383087070684	512
1383087070182	1383087070685	503
1383087070192	1383087070688	496
1383087070202	1383087070689	487
1383087070212	1383087070692	480
1383087070222	1383087070693	471
1383087070232	1383087070697	465
1383087070242	1383087070698	456
1383087070252	1383087070701	449
1383087070262	1383087070702	440
1383087070272	1383087070704	432
1383087070282	1383087070705	423
1383087070292	1383087070707	415
1383087070302	1383087070708	406
1383087070312	1383087070710	398
1383087070322	1383087070711	389
1383087070332	1383087070714	382
1383087070342	1383087070715	373
1383087070352	1383087070718	366
1383087070362	1383087070719	357
1383087070372	1383087070722	350
1383087070382	1383087070723	341
1383087070392	1383087070725	333
1383087070402	1383087070844	442
1383087070412	1383087070846	434
1383087070422	1383087070848	426
1383087070432	1383087070849	417
1383087070442	1383087070851	409
1383087070452	1383087070852	400
1383087070462	1383087070854	392
1383087070472	1383087070855	383
1383087070482	1383087070874	392
1383087070492	1383087070875	383
1383087070502	1383087070877	375
1383087070512	1383087070879	367
1383087070522	1383087070881	359
1383087070532	1383087070882	350
1383087070542	1383087070884	342
1383087070552	1383087070885	333
1383087070562	1383087070888	326
1383087070572	1383087071007	435
1383087070582	1383087071009	427
1383087070592	1383087071011	419
1383087070602	1383087071012	410
1383087070612	1383087071015	403
1383087070622	1383087071016	394
1383087070632	1383087071018	386
1383087070642	1383087071019	377
1383087070652	1383087071022	370
1383087070662	1383087071023	361
1383087070672	1383087071026	354
1383087070682	1383087071027	345
1383087070692	1383087071029	337
1383087070702	1383087071030	328
1383087070712	1383087071033	321
1383087070722	1383087071039	317
1383087070732	1383087071049	317
1383087070742	1383087071106	364
1383087070752	1383087071107	355
1383087070762	1383087071113	351
1383087070772	1383087071114	342
1383087070782	1383087071117	335
1383087070792	1383087071120	328
1383087070802	1383087071120	318
1383087070812	1383087071129	317
1383087070822	1383087071139	317
1383087070832	1383087071149	317
1383087070842	1383087071269	427
1383087070852	1383087071271	419
1383087070862	1383087071275	413
1383087070872	1383087071276	404
1383087070882	1383087071280	398
1383087070892	1383087071281	389
1383087070902	1383087071283	381
1383087070912	1383087071286	374
1383087070922	1383087071287	365
1383087070932	1383087071290	358
1383087070942	1383087071293	351
1383087070952	1383087071294	342
1383087070962	1383087071296	334
1383087070972	1383087071299	327
1383087070982	1383087071300	318
1383087070992	1383087071309	317
1383087071002	1383087071432	430
1383087071012	1383087071433	421
1383087071022	1383087071437	415
1383087071032	1383087071438	406
1383087071042	1383087071442	400
1383087071052	1383087071443	391
1383087071062	1383087071447	385
1383087071072	1383087071448	376
1383087071082	1383087071450	368
1383087071092	1383087071453	361
1383087071102	1383087071454	352
1383087071112	1383087071456	344
1383087071122	1383087071459	337
1383087071132	1383087071460	328
1383087071142	1383087071462	320
1383087071152	1383087071469	317
1383087071162	1383087071595	433
1383087071172	1383087071597	425
1383087071182	1383087071600	418
1383087071192	1383087071601	409
1383087071202	1383087071605	403
1383087071212	1383087071606	394
1383087071222	1383087071611	389
1383087071232	1383087071611	379
1383087071242	1383087071616	374
1383087071252	1383087071617	365
1383087071262	1383087071621	359
1383087071272	1383087071622	350
1383087071282	1383087071624	342
1383087071292	1383087071627	335
1383087071302	1383087071628	326
1383087071312	1383087071632	320
1383087071322	1383087071639	317
1383087071332	1383087071720	388
1383087071342	1383087071722	380
1383087071352	1383087071726	374
1383087071362	1383087071727	365
1383087071372	1383087071729	357
1383087071382	1383087071733	351
1383087071392	1383087071734	342
1383087071402	1383087071736	334
1383087071412	1383087071740	328
1383087071422	1383087071741	319
1383087071432	1383087071749	317
1383087071442	1383087071759	317
1383087071452	1383087071883	431
1383087071462	1383087071884	422
1383087071472	1383087071888	416
1383087071482	1383087071889	407
1383087071492	1383087071894	402
1383087071502	1383087071894	392
1383087071512	1383087071898	386
1383087071522	1383087071899	377
1383087071532	1383087071901	369
1383087071542	1383087071905	363
1383087071552	1383087071905	353
1383087071562	1383087071908	346
1383087071572	1383087071911	339
1383087071582	1383087071912	330
1383087071592	1383087071915	323
1383087071602	1383087071919	317
1383087071612	1383087071929	317
1383087071622	1383087072047	425
1383087071632	1383087072049	417
1383087071642	1383087072053	411
1383087071652	1383087072054	402
1383087071662	1383087072056	394
1383087071672	1383087072060	388
1383087071682	1383087072061	379
1383087071692	1383087072063	371
1383087071702	1383087072067	365
1383087071712	1383087072068	356
1383087071722	1383087072070	348
1383087071732	1383087072073	341
1383087071742	1383087072100	358
1383087071752	1383087072101	349
1383087071762	1383087072213	451
1383087071772	1383087072215	443
1383087071782	1383087072217	435
1383087071792	1383087072220	428
1383087071802	1383087072221	419
1383087071812	1383087072223	411
1383087071822	1383087072226	404
1383087071832	1383087072227	395
1383087071842	1383087072229	387
1383087071852	1383087072233	381
1383087071862	1383087072234	372
1383087071872	1383087072237	365
1383087071882	1383087072240	358
1383087071892	1383087072241	349
1383087071902	1383087072243	341
1383087071912	1383087072247	335
1383087071922	1383087072248	326
1383087071932	1383087072250	318
1383087071942	1383087072374	432
1383087071952	1383087072375	423
1383087071962	1383087072378	416
1383087071972	1383087072379	407
1383087071982	1383087072384	402
1383087071992	1383087072384	392
1383087072002	1383087072389	387
1383087072012	1383087072390	378
1383087072022	1383087072392	370
1383087072032	1383087072395	363
1383087072042	1383087072396	354
1383087072052	1383087072398	346
1383087072062	1383087072402	340
1383087072072	1383087072402	330
1383087072082	1383087072405	323
1383087072092	1383087072409	317
1383087072102	1383087072537	435
1383087072112	1383087072538	426
1383087072122	1383087072541	419
1383087072132	1383087072544	412
1383087072142	1383087072545	403
1383087072152	1383087072548	396
1383087072162	1383087072551	389
1383087072172	1383087072552	380
1383087072182	1383087072554	372
1383087072192	1383087072558	366
1383087072202	1383087072559	357
1383087072212	1383087072561	349
1383087072222	1383087072565	343
1383087072232	1383087072565	333
1383087072242	1383087072568	326
1383087072252	1383087072571	319
1383087072262	1383087072579	317
1383087072272	1383087072699	427
1383087072282	1383087072741	459
1383087072292	1383087072744	452
1383087072302	1383087072745	443
1383087072312	1383087072748	436
1383087072322	1383087072752	430
1383087072332	1383087072752	420
1383087072342	1383087072758	416
1383087072352	1383087072761	409
1383087072362	1383087072762	400
1383087072372	1383087072765	393
1383087072382	1383087072768	386
1383087072392	1383087072769	377
1383087072402	1383087072772	370
1383087072412	1383087072775	363
1383087072422	1383087072776	354
1383087072432	1383087072779	347
1383087072442	1383087072783	341
1383087072452	1383087072784	332
1383087072462	1383087072786	324
1383087072472	1383087072790	318
1383087072482	1383087072799	317
1383087072492	1383087072809	317
1383087072502	1383087072819	317
1383087072512	1383087072830	318
1383087072522	1383087072839	317
1383087072532	1383087072849	317
1383087072542	1383087072860	318
1383087072552	1383087072869	317
1383087072562	1383087072879	317
1383087072572	1383087072890	318
1383087072582	1383087072899	317
1383087072592	1383087072909	317
1383087072602	1383087072920	318
1383087072612	1383087072929	317
1383087072622	1383087072939	317
1383087072632	1383087072968	336
1383087072642	1383087072969	327
1383087072652	1383087072972	320
1383087072662	1383087072980	318
1383087072672	1383087072989	317
1383087072682	1383087072999	317
1383087072692	1383087073008	316
1383087072702	1383087073019	317
1383087072712	1383087073029	317
1383087072722	1383087073039	317
1383087072732	1383087073050	318
1383087072742	1383087073059	317
1383087072752	1383087073069	317
1383087072762	1383087073079	317
1383087072772	1383087073089	317
1383087072782	1383087073099	317
1383087072792	1383087073109	317
1383087072802	1383087073119	317
1383087072812	1383087073129	317
1383087072822	1383087073139	317
1383087072832	1383087073149	317
1383087072842	1383087073159	317
1383087072852	1383087073169	317
1383087072862	1383087073179	317
1383087072872	1383087073189	317
1383087072882	1383087073199	317
1383087072892	1383087073209	317
1383087072902	1383087073219	317
1383087072912	1383087073229	317
1383087072922	1383087073239	317
1383087072932	1383087073249	317
1383087072942	1383087073259	317
1383087072952	1383087073268	316
1383087072962	1383087073280	318
1383087072972	1383087073289	317
1383087072982	1383087073299	317
1383087072992	1383087073310	318
1383087073002	1383087073319	317
1383087073012	1383087073329	317
1383087073022	1383087073339	317
1383087073032	1383087073349	317
1383087073042	1383087073359	317
1383087073052	1383087073368	316
1383087073062	1383087073379	317
1383087073072	1383087073389	317
1383087073082	1383087073399	317
1383087073092	1383087073433	341
1383087073102	1383087073434	332
1383087073112	1383087073437	325
1383087073122	1383087073440	318
1383087073132	1383087073450	318
1383087073142	1383087073460	318
1383087073152	1383087073469	317
1383087073162	1383087073480	318
1383087073172	1383087073489	317
1383087073182	1383087073500	318
1383087073192	1383087073509	317
1383087073202	1383087073519	317
1383087073212	1383087073529	317
1383087073222	1383087073539	317
1383087073232	1383087073549	317
1383087073242	1383087073559	317
1383087073252	1383087073569	317
1383087073262	1383087073580	318
1383087073272	1383087073589	317
1383087073282	1383087073599	317
1383087073292	1383087073610	318
1383087073302	1383087073619	317
1383087073312	1383087073629	317
1383087073322	1383087073639	317
1383087073332	1383087073649	317
1383087073342	1383087073660	318
1383087073352	1383087073669	317
1383087073362	1383087073679	317
1383087073372	1383087073689	317
1383087073382	1383087073700	318
1383087073392	1383087073710	318
1383087073402	1383087073719	317
1383087073412	1383087073729	317
1383087073422	1383087073739	317
1383087073432	1383087073749	317
1383087073442	1383087073760	318
1383087073452	1383087073769	317
1383087073462	1383087073779	317
1383087073472	1383087073789	317
1383087073482	1383087073799	317
1383087073492	1383087073809	317
1383087073502	1383087073819	317
1383087073512	1383087073830	318
1383087073522	1383087073840	318
1383087073532	1383087073849	317
1383087073542	1383087073860	318
1383087073552	1383087073870	318
1383087073562	1383087073879	317
1383087073572	1383087073889	317
1383087073581	1383087073899	318
1383087073592	1383087073909	317
1383087073602	1383087073919	317
1383087073611	1383087073929	318
1383087073622	1383087073940	318
1383087073631	1383087073949	318
1383087073642	1383087073960	318
1383087073652	1383087073970	318
1383087073662	1383087073980	318
1383087073672	1383087073989	317
1383087073682	1383087073999	317
1383087073692	1383087074009	317
1383087073702	1383087074019	317
1383087073712	1383087074030	318
1383087073722	1383087074040	318
1383087073732	1383087074049	317
1383087073742	1383087074060	318
1383087073752	1383087074070	318
1383087073761	1383087074079	318
1383087073772	1383087074089	317
1383087073782	1383087074100	318
1383087073792	1383087074110	318
1383087073802	1383087074119	317
1383087073812	1383087074129	317
1383087073822	1383087074139	317
1383087073832	1383087074150	318
1383087073842	1383087074160	318
1383087073852	1383087074169	317
1383087073862	1383087074179	317
1383087073872	1383087074190	318
1383087073882	1383087074199	317
1383087073892	1383087074209	317
1383087073902	1383087074220	318
1383087073912	1383087074229	317
1383087073922	1383087074239	317
1383087073932	1383087074250	318
1383087073942	1383087074259	317
1383087073952	1383087074269	317
1383087073962	1383087074279	317
1383087073971	1383087074289	318
1383087073982	1383087074300	318
1383087073992	1383087074310	318
1383087074002	1383087074319	317
1383087074012	1383087074329	317
1383087074022	1383087074340	318
1383087074031	1383087074350	319
1383087074042	1383087074359	317
1383087074052	1383087074370	318
1383087074062	1383087074379	317
1383087074071	1383087074389	318
1383087074082	1383087074400	318
1383087074091	1383087074410	319
1383087074102	1383087074419	317
1383087074112	1383087074430	318
1383087074122	1383087074440	318
1383087074132	1383087074450	318
