# gnuplot data for packet timing
# ts	local_ts	difference
1383087068693	1383087068386	307
1383087068703	1383087068391	312
1383087068713	1383087068401	312
1383087068723	1383087068411	312
1383087068733	1383087068422	311
1383087068743	1383087068431	312
1383087068753	1383087068441	312
1383087068763	1383087068451	312
1383087068773	1383087068461	312
1383087068783	1383087068471	312
1383087068793	1383087068481	312
1383087068803	1383087068491	312
1383087068813	1383087068501	312
1383087068823	1383087068511	312
1383087068833	1383087068521	312
1383087068843	1383087068531	312
1383087068853	1383087068541	312
1383087068863	1383087068551	312
1383087068873	1383087068561	312
1383087068883	1383087068571	312
1383087068893	1383087068581	312
1383087068903	1383087068591	312
1383087068913	1383087068601	312
1383087068923	1383087068611	312
1383087068933	1383087068621	312
1383087068943	1383087068631	312
1383087068953	1383087068641	312
1383087068963	1383087068652	311
1383087068973	1383087068661	312
1383087068983	1383087068671	312
1383087068993	1383087068681	312
1383087069003	1383087068691	312
1383087069013	1383087068701	312
1383087069023	1383087068723	300
1383087069033	1383087068724	309
1383087069043	1383087068731	312
1383087069053	1383087068741	312
1383087069063	1383087068751	312
1383087069073	1383087068761	312
1383087069083	1383087068771	312
1383087069093	1383087068781	312
1383087069103	1383087068791	312
1383087069113	1383087068801	312
1383087069123	1383087068811	312
1383087069133	1383087068821	312
1383087069143	1383087068832	311
1383087069153	1383087068841	312
1383087069163	1383087068851	312
1383087069173	1383087068861	312
1383087069183	1383087068871	312
1383087069193	1383087068881	312
1383087069203	1383087068891	312
1383087069213	1383087068901	312
1383087069223	1383087068911	312
1383087069233	1383087068921	312
1383087069243	1383087068931	312
1383087069253	1383087068941	312
1383087069263	1383087068951	312
1383087069273	1383087068961	312
1383087069283	1383087068971	312
1383087069293	1383087068981	312
1383087069303	1383087068991	312
1383087069313	1383087069001	312
1383087069323	1383087069011	312
1383087069333	1383087069021	312
1383087069343	1383087069031	312
1383087069353	1383087069041	312
1383087069363	1383087069051	312
1383087069373	1383087069061	312
1383087069383	1383087069071	312
1383087069393	1383087069081	312
1383087069403	1383087069091	312
1383087069413	1383087069101	312
1383087069423	1383087069111	312
1383087069433	1383087069121	312
1383087069443	1383087069131	312
1383087069453	1383087069141	312
1383087069463	1383087069152	311
1383087069473	1383087069161	312
1383087069483	1383087069171	312
1383087069493	1383087069181	312
1383087069503	1383087069191	312
1383087069513	1383087069201	312
1383087069523	1383087069211	312
1383087069533	1383087069221	312
1383087069543	1383087069231	312
1383087069553	1383087069241	312
1383087069563	1383087069251	312
1383087069573	1383087069261	312
1383087069583	1383087069271	312
1383087069593	1383087069281	312
1383087069603	1383087069291	312
1383087069613	1383087069301	312
1383087069623	1383087069311	312
1383087069633	1383087069321	312
1383087069643	1383087069331	312
1383087069653	1383087069341	312
1383087069663	1383087069351	312
1383087069673	1383087069361	312
1383087069683	1383087069371	312
1383087069693	1383087069381	312
1383087069703	1383087069391	312
1383087069713	1383087069401	312
1383087069723	1383087069411	312
1383087069733	1383087069421	312
1383087069743	1383087069431	312
