# gnuplot data for packet timing
# ts	local_ts	difference
1383087284086	1383087283815	271
1383087284096	1383087283825	271
1383087284106	1383087283835	271
1383087284116	1383087283845	271
1383087284126	1383087283855	271
1383087284136	1383087283865	271
1383087284146	1383087283875	271
1383087284156	1383087283885	271
1383087284166	1383087283895	271
1383087284176	1383087283905	271
1383087284186	1383087283915	271
1383087284196	1383087283925	271
1383087284206	1383087283935	271
1383087284216	1383087283945	271
1383087284226	1383087283955	271
1383087284236	1383087283965	271
1383087284246	1383087283975	271
1383087284256	1383087283985	271
1383087284266	1383087283995	271
1383087284276	1383087284005	271
1383087284286	1383087284015	271
1383087284296	1383087284025	271
1383087284306	1383087284035	271
1383087284316	1383087284045	271
1383087284326	1383087284055	271
1383087284336	1383087284065	271
1383087284346	1383087284075	271
1383087284356	1383087284085	271
1383087284366	1383087284095	271
1383087284376	1383087284105	271
1383087284386	1383087284115	271
1383087284396	1383087284125	271
1383087284406	1383087284135	271
1383087284416	1383087284145	271
1383087284426	1383087284155	271
1383087284436	1383087284165	271
1383087284446	1383087284175	271
1383087284456	1383087284185	271
1383087284466	1383087284195	271
1383087284476	1383087284205	271
1383087284486	1383087284215	271
1383087284496	1383087284225	271
1383087284506	1383087284235	271
1383087284516	1383087284245	271
1383087284526	1383087284255	271
1383087284536	1383087284265	271
1383087284546	1383087284275	271
1383087284556	1383087284285	271
1383087284566	1383087284295	271
1383087284576	1383087284305	271
1383087284586	1383087284315	271
1383087284596	1383087284325	271
1383087284606	1383087284335	271
1383087284616	1383087284345	271
1383087284626	1383087284355	271
1383087284636	1383087284365	271
1383087284646	1383087284375	271
1383087284656	1383087284385	271
1383087284666	1383087284395	271
1383087284676	1383087284405	271
1383087284686	1383087284415	271
1383087284696	1383087284425	271
1383087284706	1383087284435	271
1383087284716	1383087284445	271
1383087284726	1383087284455	271
1383087284736	1383087284465	271
1383087284746	1383087284475	271
1383087284756	1383087284485	271
1383087284766	1383087284495	271
1383087284776	1383087284505	271
1383087284786	1383087284515	271
1383087284796	1383087284525	271
1383087284806	1383087284535	271
1383087284816	1383087284545	271
1383087284826	1383087284555	271
1383087284836	1383087284565	271
1383087284846	1383087284575	271
1383087284856	1383087284585	271
1383087284866	1383087284595	271
1383087284876	1383087284605	271
1383087284886	1383087284615	271
1383087284896	1383087284625	271
1383087284906	1383087284635	271
1383087284916	1383087284645	271
1383087284926	1383087284655	271
1383087284936	1383087284665	271
1383087284946	1383087284675	271
1383087284956	1383087284685	271
1383087284966	1383087284695	271
1383087284976	1383087284705	271
1383087284986	1383087284715	271
1383087284996	1383087284725	271
1383087285006	1383087284735	271
1383087285016	1383087284745	271
1383087285026	1383087284755	271
1383087285036	1383087284765	271
1383087285046	1383087284775	271
1383087285056	1383087284785	271
1383087285066	1383087284795	271
1383087285076	1383087284805	271
1383087285086	1383087284815	271
1383087285096	1383087284825	271
1383087285106	1383087284835	271
1383087285116	1383087284845	271
1383087285126	1383087284855	271
1383087285136	1383087284865	271
1383087285146	1383087284875	271
1383087285156	1383087284885	271
1383087285166	1383087284895	271
1383087285176	1383087284905	271
1383087285186	1383087284915	271
1383087285196	1383087284925	271
1383087285206	1383087284935	271
1383087285216	1383087284945	271
1383087285226	1383087284955	271
1383087285236	1383087284965	271
1383087285246	1383087284975	271
1383087285256	1383087284985	271
1383087285266	1383087284995	271
1383087285276	1383087285005	271
1383087285286	1383087285015	271
1383087285296	1383087285025	271
1383087285306	1383087285035	271
1383087285316	1383087285045	271
1383087285326	1383087285055	271
1383087285336	1383087285065	271
1383087285346	1383087285075	271
1383087285356	1383087285085	271
1383087285366	1383087285095	271
1383087285376	1383087285105	271
1383087285386	1383087285115	271
1383087285396	1383087285125	271
1383087285406	1383087285135	271
1383087285416	1383087285145	271
1383087285426	1383087285155	271
1383087285436	1383087285165	271
1383087285446	1383087285175	271
1383087285456	1383087285185	271
1383087285466	1383087285195	271
1383087285476	1383087285205	271
1383087285486	1383087285215	271
1383087285496	1383087285225	271
1383087285506	1383087285236	270
1383087285516	1383087285245	271
1383087285526	1383087285255	271
1383087285536	1383087285265	271
1383087285546	1383087285275	271
1383087285556	1383087285285	271
1383087285566	1383087285295	271
1383087285576	1383087285305	271
1383087285586	1383087285315	271
1383087285596	1383087285325	271
1383087285606	1383087285335	271
1383087285616	1383087285345	271
1383087285626	1383087285355	271
1383087285636	1383087285365	271
1383087285646	1383087285375	271
1383087285656	1383087285385	271
1383087285666	1383087285395	271
1383087285676	1383087285405	271
1383087285686	1383087285415	271
1383087285696	1383087285425	271
1383087285706	1383087285435	271
1383087285716	1383087285445	271
1383087285726	1383087285455	271
1383087285736	1383087285465	271
1383087285746	1383087285475	271
1383087285756	1383087285486	270
1383087285766	1383087285495	271
1383087285776	1383087285505	271
1383087285786	1383087285515	271
1383087285796	1383087285525	271
1383087285806	1383087285535	271
1383087285816	1383087285545	271
1383087285826	1383087285555	271
1383087285836	1383087285565	271
1383087285846	1383087285575	271
1383087285856	1383087285586	270
1383087285866	1383087285595	271
1383087285876	1383087285605	271
1383087285886	1383087285615	271
1383087285896	1383087285625	271
1383087285906	1383087285635	271
1383087285916	1383087285645	271
1383087285926	1383087285655	271
1383087285936	1383087285665	271
1383087285946	1383087285675	271
1383087285956	1383087285685	271
1383087285966	1383087285695	271
1383087285976	1383087285705	271
1383087285986	1383087285716	270
1383087285996	1383087285725	271
1383087286006	1383087285735	271
1383087286016	1383087285745	271
1383087286026	1383087285755	271
1383087286036	1383087285765	271
1383087286046	1383087285775	271
1383087286056	1383087285785	271
1383087286066	1383087285795	271
1383087286076	1383087285805	271
1383087286086	1383087285815	271
1383087286096	1383087285825	271
1383087286106	1383087285835	271
1383087286116	1383087285845	271
1383087286126	1383087285855	271
1383087286136	1383087285865	271
1383087286146	1383087285875	271
1383087286156	1383087285886	270
1383087286166	1383087285895	271
1383087286176	1383087285905	271
1383087286186	1383087285915	271
1383087286196	1383087285925	271
1383087286206	1383087285935	271
1383087286216	1383087285945	271
1383087286226	1383087285955	271
1383087286236	1383087285965	271
1383087286246	1383087285975	271
1383087286256	1383087285985	271
1383087286266	1383087285995	271
1383087286276	1383087286005	271
1383087286286	1383087286015	271
1383087286296	1383087286025	271
1383087286306	1383087286035	271
1383087286316	1383087286045	271
1383087286326	1383087286055	271
1383087286336	1383087286065	271
1383087286346	1383087286075	271
1383087286356	1383087286085	271
1383087286366	1383087286095	271
1383087286376	1383087286105	271
1383087286386	1383087286115	271
1383087286396	1383087286125	271
1383087286406	1383087286135	271
1383087286416	1383087286145	271
1383087286426	1383087286155	271
1383087286436	1383087286165	271
1383087286446	1383087286175	271
1383087286456	1383087286185	271
1383087286466	1383087286195	271
1383087286476	1383087286205	271
1383087286486	1383087286215	271
1383087286496	1383087286225	271
1383087286506	1383087286235	271
1383087286516	1383087286245	271
1383087286526	1383087286255	271
1383087286536	1383087286265	271
1383087286546	1383087286275	271
1383087286556	1383087286285	271
1383087286566	1383087286295	271
1383087286576	1383087286305	271
1383087286586	1383087286315	271
1383087286596	1383087286325	271
1383087286606	1383087286335	271
1383087286616	1383087286345	271
1383087286626	1383087286355	271
1383087286636	1383087286365	271
1383087286646	1383087286375	271
1383087286656	1383087286385	271
1383087286666	1383087286395	271
1383087286676	1383087286405	271
1383087286686	1383087286415	271
1383087286696	1383087286425	271
1383087286706	1383087286435	271
1383087286716	1383087286445	271
1383087286726	1383087286455	271
1383087286736	1383087286465	271
1383087286746	1383087286475	271
1383087286756	1383087286485	271
1383087286766	1383087286495	271
1383087286776	1383087286505	271
1383087286786	1383087286515	271
1383087286796	1383087286525	271
1383087286806	1383087286535	271
1383087286816	1383087286545	271
1383087286826	1383087286555	271
1383087286836	1383087286565	271
1383087286846	1383087286575	271
1383087286856	1383087286585	271
1383087286866	1383087286595	271
1383087286876	1383087286605	271
1383087286886	1383087286615	271
1383087286896	1383087286625	271
1383087286906	1383087286635	271
1383087286916	1383087286645	271
1383087286926	1383087286655	271
1383087286936	1383087286665	271
1383087286946	1383087286675	271
1383087286956	1383087286685	271
1383087286966	1383087286695	271
1383087286976	1383087286705	271
1383087286986	1383087286715	271
1383087286996	1383087286725	271
1383087287006	1383087286735	271
1383087287016	1383087286745	271
1383087287026	1383087286755	271
1383087287036	1383087286765	271
1383087287046	1383087286775	271
1383087287056	1383087286785	271
1383087287066	1383087286795	271
1383087287076	1383087286805	271
1383087287086	1383087286815	271
1383087287096	1383087286825	271
1383087287106	1383087286835	271
1383087287116	1383087286845	271
1383087287126	1383087286855	271
1383087287136	1383087286865	271
1383087287146	1383087286875	271
1383087287156	1383087286885	271
1383087287166	1383087286895	271
1383087287176	1383087286905	271
1383087287186	1383087286915	271
1383087287196	1383087286925	271
1383087287206	1383087286935	271
1383087287216	1383087286945	271
1383087287226	1383087286955	271
1383087287236	1383087286965	271
1383087287246	1383087286975	271
1383087287256	1383087286985	271
1383087287266	1383087286995	271
1383087287276	1383087287005	271
1383087287286	1383087287015	271
1383087287296	1383087287025	271
1383087287306	1383087287035	271
1383087287316	1383087287045	271
1383087287326	1383087287055	271
1383087287336	1383087287065	271
1383087287346	1383087287075	271
1383087287356	1383087287085	271
1383087287366	1383087287095	271
1383087287376	1383087287105	271
1383087287386	1383087287115	271
1383087287396	1383087287125	271
1383087287406	1383087287135	271
1383087287416	1383087287145	271
1383087287426	1383087287155	271
1383087287436	1383087287165	271
1383087287446	1383087287175	271
1383087287456	1383087287185	271
1383087287466	1383087287195	271
1383087287476	1383087287205	271
1383087287486	1383087287215	271
1383087287496	1383087287225	271
1383087287506	1383087287235	271
1383087287516	1383087287245	271
1383087287526	1383087287255	271
1383087287536	1383087287265	271
1383087287546	1383087287275	271
1383087287556	1383087287285	271
1383087287566	1383087287295	271
1383087287576	1383087287305	271
1383087287586	1383087287315	271
1383087287596	1383087287325	271
1383087287606	1383087287335	271
1383087287616	1383087287345	271
1383087287626	1383087287355	271
1383087287636	1383087287365	271
1383087287646	1383087287375	271
1383087287656	1383087287385	271
1383087287666	1383087287395	271
1383087287676	1383087287405	271
1383087287686	1383087287415	271
1383087287696	1383087287425	271
1383087287706	1383087287435	271
1383087287716	1383087287445	271
1383087287726	1383087287455	271
1383087287736	1383087287465	271
1383087287746	1383087287475	271
1383087287756	1383087287485	271
1383087287766	1383087287495	271
1383087287776	1383087287505	271
1383087287786	1383087287515	271
1383087287796	1383087287525	271
1383087287806	1383087287535	271
1383087287816	1383087287545	271
1383087287826	1383087287556	270
1383087287836	1383087287565	271
1383087287846	1383087287575	271
1383087287856	1383087287585	271
1383087287866	1383087287595	271
1383087287876	1383087287605	271
1383087287886	1383087287615	271
1383087287896	1383087287625	271
1383087287906	1383087287635	271
1383087287916	1383087287645	271
1383087287926	1383087287655	271
1383087287936	1383087287665	271
1383087287946	1383087287675	271
1383087287956	1383087287685	271
1383087287966	1383087287695	271
1383087287976	1383087287705	271
1383087287986	1383087287715	271
1383087287996	1383087287725	271
1383087288006	1383087287735	271
1383087288016	1383087287745	271
1383087288026	1383087287755	271
1383087288036	1383087287765	271
1383087288046	1383087287775	271
1383087288056	1383087287785	271
1383087288066	1383087287795	271
1383087288076	1383087287805	271
1383087288086	1383087287815	271
1383087288096	1383087287825	271
1383087288106	1383087287835	271
1383087288116	1383087287845	271
1383087288126	1383087287855	271
1383087288136	1383087287865	271
1383087288146	1383087287875	271
1383087288156	1383087287885	271
1383087288166	1383087287896	270
1383087288176	1383087287905	271
1383087288186	1383087287915	271
1383087288196	1383087287925	271
1383087288206	1383087287935	271
1383087288216	1383087287945	271
1383087288226	1383087287955	271
1383087288236	1383087287965	271
1383087288246	1383087287975	271
1383087288256	1383087287985	271
1383087288266	1383087287995	271
1383087288276	1383087288005	271
1383087288286	1383087288015	271
1383087288296	1383087288025	271
1383087288306	1383087288035	271
1383087288316	1383087288045	271
1383087288326	1383087288055	271
1383087288336	1383087288065	271
1383087288346	1383087288075	271
1383087288356	1383087288085	271
1383087288366	1383087288095	271
1383087288376	1383087288105	271
1383087288386	1383087288115	271
1383087288396	1383087288125	271
1383087288406	1383087288135	271
1383087288416	1383087288145	271
1383087288426	1383087288155	271
1383087288436	1383087288165	271
1383087288446	1383087288175	271
1383087288456	1383087288185	271
1383087288466	1383087288195	271
1383087288476	1383087288205	271
1383087288486	1383087288215	271
1383087288496	1383087288225	271
1383087288506	1383087288235	271
1383087288516	1383087288245	271
1383087288526	1383087288255	271
1383087288536	1383087288265	271
1383087288546	1383087288275	271
1383087288556	1383087288285	271
1383087288566	1383087288295	271
1383087288576	1383087288305	271
1383087288586	1383087288315	271
1383087288596	1383087288325	271
1383087288606	1383087288335	271
1383087288616	1383087288345	271
1383087288626	1383087288355	271
1383087288636	1383087288365	271
1383087288646	1383087288375	271
1383087288656	1383087288385	271
1383087288666	1383087288395	271
1383087288676	1383087288405	271
1383087288686	1383087288415	271
1383087288696	1383087288425	271
1383087288706	1383087288435	271
1383087288716	1383087288445	271
1383087288726	1383087288455	271
1383087288736	1383087288465	271
1383087288746	1383087288475	271
1383087288756	1383087288485	271
1383087288766	1383087288495	271
1383087288776	1383087288505	271
1383087288786	1383087288515	271
1383087288796	1383087288525	271
1383087288806	1383087288535	271
1383087288816	1383087288545	271
1383087288826	1383087288555	271
1383087288836	1383087288565	271
1383087288846	1383087288575	271
1383087288856	1383087288585	271
1383087288866	1383087288595	271
1383087288876	1383087288605	271
1383087288886	1383087288615	271
1383087288896	1383087288625	271
1383087288906	1383087288635	271
1383087288916	1383087288645	271
1383087288926	1383087288655	271
1383087288936	1383087288665	271
1383087288946	1383087288675	271
1383087288956	1383087288685	271
1383087288966	1383087288695	271
1383087288976	1383087288705	271
1383087288986	1383087288715	271
1383087288996	1383087288725	271
1383087289006	1383087288735	271
1383087289016	1383087288745	271
1383087289026	1383087288755	271
1383087289036	1383087288765	271
1383087289046	1383087288775	271
1383087289056	1383087288785	271
1383087289066	1383087288795	271
1383087289076	1383087288805	271
1383087289086	1383087288815	271
1383087289096	1383087288825	271
1383087289106	1383087288835	271
1383087289116	1383087288845	271
1383087289126	1383087288855	271
1383087289136	1383087288865	271
1383087289146	1383087288875	271
1383087289156	1383087288885	271
1383087289166	1383087288895	271
1383087289176	1383087288905	271
1383087289186	1383087288915	271
1383087289196	1383087288925	271
1383087289206	1383087288935	271
1383087289216	1383087288945	271
1383087289226	1383087288955	271
1383087289236	1383087288965	271
1383087289246	1383087288975	271
1383087289256	1383087288985	271
1383087289266	1383087288995	271
1383087289276	1383087289005	271
1383087289286	1383087289015	271
1383087289296	1383087289025	271
1383087289306	1383087289035	271
1383087289316	1383087289045	271
1383087289326	1383087289055	271
1383087289336	1383087289065	271
1383087289346	1383087289075	271
1383087289356	1383087289085	271
1383087289366	1383087289095	271
1383087289376	1383087289105	271
1383087289386	1383087289115	271
1383087289396	1383087289125	271
1383087289406	1383087289135	271
1383087289416	1383087289145	271
1383087289426	1383087289155	271
1383087289436	1383087289165	271
1383087289446	1383087289175	271
1383087289456	1383087289185	271
1383087289466	1383087289195	271
1383087289476	1383087289205	271
1383087289486	1383087289215	271
1383087289496	1383087289225	271
1383087289506	1383087289235	271
1383087289516	1383087289245	271
1383087289526	1383087289255	271
1383087289536	1383087289265	271
1383087289546	1383087289275	271
1383087289556	1383087289285	271
1383087289566	1383087289295	271
1383087289576	1383087289305	271
1383087289586	1383087289315	271
1383087289596	1383087289325	271
1383087289606	1383087289335	271
1383087289616	1383087289345	271
1383087289626	1383087289355	271
1383087289636	1383087289365	271
1383087289646	1383087289375	271
1383087289656	1383087289385	271
1383087289666	1383087289395	271
1383087289676	1383087289405	271
1383087289686	1383087289415	271
1383087289696	1383087289425	271
1383087289706	1383087289435	271
1383087289716	1383087289445	271
1383087289726	1383087289455	271
1383087289736	1383087289465	271
1383087289746	1383087289475	271
1383087289756	1383087289485	271
1383087289766	1383087289495	271
1383087289776	1383087289505	271
1383087289786	1383087289515	271
1383087289796	1383087289525	271
1383087289806	1383087289535	271
1383087289816	1383087289545	271
1383087289826	1383087289555	271
1383087289836	1383087289565	271
1383087289846	1383087289575	271
1383087289856	1383087289585	271
1383087289866	1383087289595	271
1383087289876	1383087289605	271
1383087289886	1383087289615	271
1383087289896	1383087289625	271
1383087289906	1383087289635	271
1383087289916	1383087289645	271
1383087289926	1383087289655	271
1383087289936	1383087289665	271
1383087289946	1383087289675	271
1383087289956	1383087289685	271
1383087289966	1383087289695	271
1383087289976	1383087289705	271
1383087289986	1383087289715	271
1383087289996	1383087289725	271
1383087290006	1383087289735	271
1383087290016	1383087289745	271
1383087290026	1383087289755	271
1383087290036	1383087289765	271
1383087290046	1383087289775	271
1383087290056	1383087289785	271
1383087290066	1383087289795	271
1383087290076	1383087289805	271
1383087290086	1383087289815	271
1383087290096	1383087289825	271
1383087290106	1383087289835	271
1383087290116	1383087289845	271
1383087290126	1383087289855	271
1383087290136	1383087289865	271
1383087290146	1383087289875	271
1383087290156	1383087289885	271
1383087290166	1383087289895	271
1383087290176	1383087289905	271
1383087290186	1383087289915	271
1383087290196	1383087289925	271
1383087290206	1383087289935	271
1383087290216	1383087289945	271
1383087290226	1383087289955	271
1383087290236	1383087289965	271
1383087290246	1383087289975	271
1383087290256	1383087289985	271
1383087290266	1383087289995	271
1383087290276	1383087290005	271
1383087290286	1383087290015	271
1383087290296	1383087290025	271
1383087290306	1383087290035	271
1383087290316	1383087290045	271
1383087290326	1383087290055	271
1383087290336	1383087290065	271
1383087290346	1383087290075	271
1383087290356	1383087290085	271
1383087290366	1383087290095	271
1383087290376	1383087290105	271
1383087290386	1383087290115	271
1383087290396	1383087290125	271
1383087290406	1383087290135	271
1383087290416	1383087290145	271
1383087290426	1383087290155	271
1383087290436	1383087290165	271
1383087290446	1383087290175	271
1383087290456	1383087290185	271
1383087290466	1383087290195	271
1383087290476	1383087290205	271
1383087290486	1383087290215	271
1383087290496	1383087290225	271
1383087290506	1383087290235	271
1383087290516	1383087290245	271
1383087290526	1383087290255	271
1383087290536	1383087290265	271
1383087290546	1383087290275	271
1383087290556	1383087290285	271
1383087290566	1383087290295	271
1383087290576	1383087290305	271
1383087290586	1383087290315	271
1383087290596	1383087290325	271
1383087290606	1383087290335	271
1383087290616	1383087290345	271
1383087290626	1383087290355	271
1383087290636	1383087290365	271
1383087290646	1383087290375	271
1383087290656	1383087290385	271
1383087290666	1383087290396	270
1383087290676	1383087290405	271
1383087290686	1383087290415	271
1383087290696	1383087290425	271
1383087290706	1383087290435	271
1383087290716	1383087290445	271
1383087290726	1383087290455	271
1383087290736	1383087290465	271
1383087290746	1383087290475	271
1383087290756	1383087290485	271
1383087290766	1383087290495	271
1383087290776	1383087290505	271
1383087290786	1383087290515	271
1383087290796	1383087290525	271
1383087290806	1383087290535	271
1383087290816	1383087290545	271
1383087290826	1383087290555	271
1383087290836	1383087290564	272
1383087290846	1383087290574	272
1383087290856	1383087290585	271
1383087290866	1383087290595	271
1383087290876	1383087290605	271
1383087290886	1383087290615	271
1383087290896	1383087290624	272
1383087290906	1383087290635	271
1383087290916	1383087290645	271
1383087290926	1383087290655	271
1383087290936	1383087290664	272
1383087290946	1383087290675	271
1383087290956	1383087290685	271
1383087290966	1383087290694	272
1383087290976	1383087290704	272
1383087290986	1383087290715	271
1383087290996	1383087290724	272
1383087291006	1383087290735	271
1383087291016	1383087290745	271
1383087291026	1383087290755	271
1383087291036	1383087290765	271
1383087291046	1383087290775	271
1383087291056	1383087290784	272
1383087291066	1383087290795	271
1383087291076	1383087290805	271
1383087291086	1383087290815	271
1383087291096	1383087290825	271
1383087291106	1383087290835	271
1383087291116	1383087290845	271
1383087291126	1383087290854	272
1383087291136	1383087290865	271
1383087291146	1383087290875	271
1383087291156	1383087290885	271
1383087291166	1383087290895	271
1383087291176	1383087290905	271
1383087291186	1383087290915	271
1383087291196	1383087290925	271
1383087291206	1383087290935	271
1383087291216	1383087290944	272
1383087291226	1383087290955	271
1383087291236	1383087290965	271
1383087291246	1383087290975	271
1383087291256	1383087290984	272
1383087291266	1383087290994	272
1383087291276	1383087291005	271
1383087291286	1383087291015	271
1383087291296	1383087291025	271
1383087291306	1383087291035	271
1383087291316	1383087291045	271
1383087291326	1383087291055	271
1383087291336	1383087291065	271
1383087291346	1383087291074	272
1383087291356	1383087291085	271
1383087291366	1383087291094	272
1383087291376	1383087291105	271
1383087291386	1383087291115	271
1383087291396	1383087291125	271
1383087291406	1383087291135	271
1383087291416	1383087291145	271
1383087291426	1383087291155	271
1383087291436	1383087291555	119
1383087291446	1383087291565	119
1383087291456	1383087291575	119
1383087291466	1383087291585	119
1383087291476	1383087291595	119
1383087291486	1383087291605	119
1383087291496	1383087291615	119
1383087291506	1383087291625	119
1383087291516	1383087291635	119
1383087291526	1383087291645	119
1383087291536	1383087291655	119
1383087291546	1383087291665	119
1383087291556	1383087291675	119
1383087291566	1383087291685	119
1383087291576	1383087291695	119
1383087291586	1383087291705	119
1383087291596	1383087291715	119
1383087291606	1383087291725	119
1383087291616	1383087291735	119
1383087291626	1383087291745	119
1383087291636	1383087291755	119
1383087291646	1383087291765	119
1383087291656	1383087291775	119
1383087291666	1383087291785	119
1383087291676	1383087291795	119
1383087291686	1383087291805	119
1383087291696	1383087291815	119
1383087291706	1383087291825	119
1383087291716	1383087291835	119
1383087291726	1383087291845	119
1383087291736	1383087291855	119
1383087291746	1383087291865	119
1383087291756	1383087291875	119
1383087291766	1383087291885	119
1383087291776	1383087291895	119
1383087291786	1383087291905	119
1383087291796	1383087291915	119
1383087291806	1383087291925	119
1383087291816	1383087291935	119
1383087291826	1383087291945	119
1383087291836	1383087291955	119
1383087291846	1383087291965	119
1383087291856	1383087291975	119
1383087291866	1383087291985	119
1383087291876	1383087291995	119
1383087291886	1383087292005	119
1383087291896	1383087292015	119
1383087291906	1383087292025	119
1383087291916	1383087292035	119
1383087291926	1383087292045	119
1383087291936	1383087292055	119
1383087291946	1383087292065	119
1383087291956	1383087292075	119
1383087291966	1383087292085	119
1383087291976	1383087292095	119
1383087291986	1383087292105	119
1383087291996	1383087292115	119
1383087292006	1383087292125	119
1383087292016	1383087292135	119
1383087292026	1383087292145	119
1383087292036	1383087292155	119
1383087292046	1383087292165	119
1383087292056	1383087292175	119
1383087292066	1383087292185	119
1383087292076	1383087292195	119
1383087292086	1383087292205	119
1383087292096	1383087292215	119
1383087292106	1383087292225	119
1383087292116	1383087292235	119
1383087292126	1383087292245	119
1383087292136	1383087292255	119
1383087292146	1383087292265	119
1383087292156	1383087292275	119
1383087292166	1383087292285	119
1383087292176	1383087292295	119
1383087292186	1383087292305	119
1383087292196	1383087292315	119
1383087292206	1383087292325	119
1383087292216	1383087292335	119
1383087292226	1383087292345	119
1383087292236	1383087292355	119
1383087292246	1383087292365	119
1383087292256	1383087292375	119
1383087292266	1383087292385	119
1383087292276	1383087292395	119
1383087292286	1383087292405	119
1383087292296	1383087292415	119
1383087292306	1383087292425	119
1383087292316	1383087292435	119
1383087292326	1383087292445	119
1383087292336	1383087292455	119
1383087292346	1383087292465	119
1383087292356	1383087292475	119
1383087292366	1383087292485	119
1383087292376	1383087292495	119
1383087292386	1383087292505	119
1383087292396	1383087292515	119
1383087292406	1383087292525	119
1383087292416	1383087292535	119
1383087292426	1383087292545	119
1383087292436	1383087292555	119
1383087292446	1383087292565	119
1383087292456	1383087292575	119
1383087292466	1383087292585	119
1383087292476	1383087292595	119
1383087292486	1383087292605	119
1383087292496	1383087292615	119
1383087292506	1383087292625	119
1383087292516	1383087292635	119
1383087292526	1383087292645	119
1383087292536	1383087292655	119
1383087292546	1383087292665	119
1383087292556	1383087292675	119
1383087292566	1383087292685	119
1383087292576	1383087292695	119
1383087292586	1383087292705	119
1383087292596	1383087292715	119
1383087292606	1383087292725	119
1383087292616	1383087292735	119
1383087292626	1383087292745	119
1383087292636	1383087292755	119
1383087292646	1383087292765	119
1383087292656	1383087292775	119
1383087292666	1383087292785	119
1383087292676	1383087292795	119
1383087292686	1383087292805	119
1383087292696	1383087292815	119
1383087292706	1383087292825	119
1383087292716	1383087292835	119
1383087292726	1383087292845	119
1383087292736	1383087292855	119
1383087292746	1383087292865	119
1383087292756	1383087292875	119
1383087292766	1383087292885	119
1383087292776	1383087292895	119
1383087292786	1383087292905	119
1383087292796	1383087292915	119
1383087292806	1383087292925	119
1383087292816	1383087292935	119
1383087292826	1383087292945	119
1383087292836	1383087292955	119
1383087292846	1383087292965	119
1383087292856	1383087292975	119
1383087292866	1383087292985	119
1383087292876	1383087292995	119
1383087292886	1383087293005	119
1383087292896	1383087293015	119
1383087292906	1383087293025	119
1383087292916	1383087293035	119
1383087292926	1383087293045	119
1383087292936	1383087293055	119
1383087292946	1383087293065	119
1383087292956	1383087293075	119
1383087292966	1383087293085	119
1383087292976	1383087293095	119
1383087292986	1383087293105	119
1383087292996	1383087293115	119
1383087293006	1383087293125	119
1383087293016	1383087293135	119
1383087293026	1383087293145	119
1383087293036	1383087293155	119
1383087293046	1383087293165	119
1383087293056	1383087293175	119
1383087293066	1383087293185	119
1383087293076	1383087293195	119
1383087293086	1383087293205	119
1383087293096	1383087293215	119
1383087293106	1383087293225	119
1383087293116	1383087293235	119
1383087293126	1383087293245	119
1383087293136	1383087293255	119
1383087293146	1383087293265	119
1383087293156	1383087293275	119
1383087293166	1383087293285	119
1383087293176	1383087293295	119
1383087293186	1383087293305	119
1383087293196	1383087293315	119
1383087293206	1383087293325	119
1383087293216	1383087293335	119
1383087293226	1383087293345	119
1383087293236	1383087293355	119
1383087293246	1383087293365	119
1383087293256	1383087293375	119
1383087293266	1383087293385	119
1383087293276	1383087293395	119
1383087293286	1383087293405	119
1383087293296	1383087293415	119
1383087293306	1383087293425	119
1383087293316	1383087293435	119
1383087293326	1383087293445	119
1383087293336	1383087293455	119
1383087293346	1383087293465	119
1383087293356	1383087293475	119
1383087293366	1383087293485	119
1383087293376	1383087293495	119
1383087293386	1383087293505	119
1383087293396	1383087293515	119
1383087293406	1383087293525	119
1383087293416	1383087293535	119
1383087293426	1383087293545	119
1383087293436	1383087293555	119
1383087293446	1383087293565	119
1383087293456	1383087293575	119
1383087293466	1383087293585	119
1383087293476	1383087293595	119
1383087293486	1383087293605	119
1383087293496	1383087293615	119
1383087293506	1383087293625	119
1383087293516	1383087293635	119
1383087293526	1383087293645	119
1383087293536	1383087293655	119
1383087293546	1383087293665	119
1383087293556	1383087293675	119
1383087293566	1383087293685	119
1383087293576	1383087293695	119
1383087293586	1383087293705	119
1383087293596	1383087293715	119
1383087293606	1383087293725	119
1383087293616	1383087293735	119
1383087293626	1383087293745	119
1383087293636	1383087293755	119
1383087293646	1383087293765	119
1383087293656	1383087293775	119
1383087293666	1383087293785	119
1383087293676	1383087293795	119
1383087293686	1383087293805	119
1383087293696	1383087293815	119
1383087293706	1383087293825	119
1383087293716	1383087293835	119
1383087293726	1383087293845	119
1383087293736	1383087293855	119
1383087293746	1383087293865	119
1383087293756	1383087293875	119
1383087293766	1383087293885	119
1383087293776	1383087293895	119
1383087293786	1383087293905	119
1383087293796	1383087293915	119
1383087293806	1383087293925	119
1383087293816	1383087293935	119
1383087293826	1383087293945	119
1383087293836	1383087293955	119
1383087293846	1383087293965	119
1383087293856	1383087293975	119
1383087293866	1383087293985	119
1383087293876	1383087293995	119
1383087293886	1383087294005	119
1383087293896	1383087294015	119
1383087293906	1383087294025	119
1383087293916	1383087294035	119
1383087293926	1383087294045	119
1383087293936	1383087294055	119
1383087293946	1383087294065	119
1383087293956	1383087294075	119
1383087293966	1383087294085	119
1383087293976	1383087294095	119
1383087293986	1383087294105	119
1383087293996	1383087294115	119
1383087294006	1383087294125	119
1383087294016	1383087294135	119
1383087294026	1383087294145	119
1383087294036	1383087294155	119
1383087294046	1383087294165	119
1383087294056	1383087294174	118
