# gnuplot data for packet timing
# ts	local_ts	difference
1383126877464	1383126877621	157
1383126877474	1383126877624	150
1383126877485	1383126877658	173
1383126877494	1383126877668	174
1383126877504	1383126877676	172
1383126877514	1383126877681	167
1383126877524	1383126877686	162
1383126877534	1383126877691	157
1383126877544	1383126877696	152
1383126877555	1383126877721	166
1383126877564	1383126877726	162
1383126877579	1383126877733	154
1383126877584	1383126877738	154
1383126877594	1383126877745	151
1383126877604	1383126877762	158
1383126877625	1383126877767	142
1383126877638	1383126877773	135
1383126877648	1383126877803	155
1383126877658	1383126877828	170
1383126877671	1383126877833	162
1383126877678	1383126877851	173
1383126877688	1383126877859	171
1383126877698	1383126877864	166
1383126877719	1383126877875	156
1383126877740	1383126877881	141
1383126877749	1383126877900	151
1383126877765	1383126877905	140
1383126877769	1383126877912	143
1383126877779	1383126877917	138
1383126877795	1383126877923	128
1383126877811	1383126877928	117
1383126877825	1383126877945	120
1383126877835	1383126877951	116
1383126877845	1383126877957	112
1383126877879	1383126877962	83
1383126877882	1383126877968	86
1383126877892	1383126877972	80
1383126877906	1383126877991	85
1383126877912	1383126878007	95
1383126877922	1383126878014	92
1383126877932	1383126878020	88
1383126877952	1383126878035	83
1383126877966	1383126878042	76
1383126877976	1383126878048	72
1383126877986	1383126878063	77
1383126878000	1383126878082	82
1383126878023	1383126878088	65
1383126878033	1383126878093	60
1383126878047	1383126878100	53
1383126878053	1383126878104	51
1383126878071	1383126878109	38
1383126878096	1383126878114	18
1383126878109	1383126878132	23
1383126878119	1383126878139	20
1383126878129	1383126878145	16
1383126878143	1383126878153	10
1383126878149	1383126878160	11
1383126878159	1383126878180	21
1383126878169	1383126878186	17
1383126878189	1383126878192	3
1383126878203	1383126878197	6
1383126878213	1383126878209	4
1383126878223	1383126878232	9
1383126878247	1383126878241	6
1383126878257	1383126878256	1
1383126878267	1383126878275	8
1383126878282	1383126878283	1
1383126878287	1383126878287	0
1383126878297	1383126878297	0
1383126878307	1383126878303	4
1383126878317	1383126878332	15
1383126878342	1383126878339	3
1383126878351	1383126878363	12
1383126878361	1383126878369	8
1383126878377	1383126878375	2
1383126878382	1383126878385	3
1383126878391	1383126878389	2
1383126878401	1383126878414	13
1383126878411	1383126878418	7
1383126878423	1383126878428	5
1383126878432	1383126878452	20
1383126878441	1383126878458	17
1383126878452	1383126878469	17
1383126878461	1383126878471	10
1383126878472	1383126878479	7
1383126878482	1383126878489	7
1383126878491	1383126878505	14
1383126878501	1383126878512	11
1383126878515	1383126878518	3
1383126878521	1383126878525	4
1383126878532	1383126878530	2
1383126878542	1383126878548	6
1383126878551	1383126878554	3
1383126878561	1383126878567	6
1383126878582	1383126878579	3
1383126878592	1383126878633	41
1383126878607	1383126878645	38
1383126878612	1383126878656	44
1383126878622	1383126878662	40
1383126878632	1383126878668	36
1383126878642	1383126878673	31
1383126878655	1383126878688	33
1383126878662	1383126878695	33
1383126878672	1383126878701	29
1383126878682	1383126878705	23
1383126878702	1383126878711	9
1383126878716	1383126878716	0
1383126878726	1383126878735	9
1383126878736	1383126878743	7
1383126878749	1383126878748	1
1383126878756	1383126878754	2
1383126878766	1383126878761	5
1383126878776	1383126878783	7
1383126878786	1383126878790	4
1383126878797	1383126878796	1
1383126878806	1383126878806	0
1383126878816	1383126878810	6
1383126878826	1383126878835	9
1383126878836	1383126878842	6
1383126878846	1383126878855	9
1383126878856	1383126878859	3
1383126878866	1383126878876	10
1383126878876	1383126878889	13
1383126878891	1383126878895	4
1383126878896	1383126878902	6
1383126878906	1383126878919	13
1383126878916	1383126878925	9
1383126878926	1383126878936	10
1383126878939	1383126878945	6
1383126878946	1383126878949	3
1383126878956	1383126878966	10
1383126878966	1383126878983	17
1383126878976	1383126878987	11
1383126878987	1383126878993	6
1383126878996	1383126879015	19
1383126879006	1383126879019	13
1383126879016	1383126879032	16
1383126879026	1383126879043	17
1383126879036	1383126879046	10
1383126879046	1383126879063	17
1383126879056	1383126879077	21
1383126879066	1383126879081	15
1383126879080	1383126879088	8
1383126879086	1383126879106	20
1383126879096	1383126879112	16
1383126879106	1383126879128	22
1383126879116	1383126879136	20
1383126879131	1383126879151	20
1383126879136	1383126879173	37
1383126879146	1383126879176	30
1383126879156	1383126879185	29
1383126879166	1383126879203	37
1383126879189	1383126879208	19
1383126879199	1383126879247	48
1383126879209	1383126879252	43
1383126879224	1383126879269	45
1383126879229	1383126879292	63
1383126879239	1383126879297	58
1383126879249	1383126879316	67
1383126879259	1383126879323	64
1383126879275	1383126879342	67
1383126879279	1383126879347	68
1383126879289	1383126879364	75
1383126879299	1383126879369	70
1383126879309	1383126879386	77
1383126879334	1383126879391	57
1383126879344	1383126879398	54
1383126879354	1383126879411	57
1383126879369	1383126879418	49
1383126879374	1383126879454	80
1383126879384	1383126879461	77
1383126879394	1383126879482	88
1383126879416	1383126879488	72
1383126879430	1383126879504	74
1383126879439	1383126879509	70
1383126879450	1383126879524	74
1383126879463	1383126879530	67
1383126879470	1383126879535	65
1383126879480	1383126879550	70
1383126879490	1383126879557	67
1383126879510	1383126879586	76
1383126879524	1383126879601	77
1383126879534	1383126879607	73
1383126879544	1383126879612	68
1383126879569	1383126879656	87
1383126879578	1383126879662	84
1383126879589	1383126879680	91
1383126879606	1383126879697	91
1383126879620	1383126879703	83
1383126879630	1383126879708	78
1383126879640	1383126879725	85
1383126879653	1383126879741	88
1383126879660	1383126879748	88
1383126879670	1383126879753	83
1383126879680	1383126879770	90
1383126879702	1383126879774	72
1383126879716	1383126879792	76
1383126879726	1383126879827	101
1383126879736	1383126879860	124
1383126879761	1383126879868	107
1383126879771	1383126879883	112
1383126879781	1383126879888	107
1383126879796	1383126879893	97
1383126879801	1383126879912	111
1383126879811	1383126879918	107
1383126879821	1383126879934	113
1383126879831	1383126879940	109
1383126879843	1383126879957	114
1383126879854	1383126879960	106
1383126879861	1383126879977	116
1383126879871	1383126879983	112
1383126879890	1383126879988	98
1383126879904	1383126880006	102
1383126879914	1383126880010	96
1383126879924	1383126880051	127
1383126879938	1383126880057	119
1383126879944	1383126880074	130
1383126879954	1383126880082	128
1383126879964	1383126880100	136
1383126879984	1383126880105	121
1383126879998	1383126880129	131
1383126880008	1383126880148	140
1383126880018	1383126880153	135
1383126880044	1383126880170	126
1383126880053	1383126880175	122
1383126880063	1383126880199	136
1383126880079	1383126880205	126
1383126880084	1383126880217	133
1383126880094	1383126880269	175
1383126880104	1383126880276	172
1383126880114	1383126880304	190
1383126880137	1383126880310	173
1383126880147	1383126880315	168
1383126880157	1383126880321	164
1383126880175	1383126880328	153
1383126880188	1383126880334	146
1383126880198	1383126880354	156
1383126880208	1383126880360	152
1383126880221	1383126880367	146
1383126880228	1383126880372	144
1383126880238	1383126880378	140
1383126880248	1383126880382	134
1383126880258	1383126880407	149
1383126880268	1383126880414	146
1383126880278	1383126880420	142
1383126880288	1383126880425	137
1383126880298	1383126880431	133
1383126880308	1383126880455	147
1383126880318	1383126880460	142
1383126880328	1383126880468	140
1383126880338	1383126880472	134
1383126880360	1383126880479	119
1383126880373	1383126880502	129
1383126880383	1383126880508	125
1383126880393	1383126880515	122
1383126880407	1383126880521	114
1383126880412	1383126880526	114
1383126880423	1383126880552	129
1383126880433	1383126880559	126
1383126880455	1383126880565	110
1383126880468	1383126880571	103
1383126880478	1383126880577	99
1383126880488	1383126880619	131
1383126880514	1383126880625	111
1383126880524	1383126880755	231
1383126880534	1383126880761	227
1383126880550	1383126880765	215
1383126880554	1383126880784	230
1383126880564	1383126880790	226
1383126880574	1383126880913	339
1383126880584	1383126880923	339
1383126880608	1383126880929	321
1383126880618	1383126880944	326
1383126880628	1383126880949	321
1383126880643	1383126881093	450
1383126880648	1383126881099	451
1383126880658	1383126881119	461
1383126880668	1383126881126	458
1383126880678	1383126881234	556
1383126880691	1383126881239	548
1383126880700	1383126881246	546
1383126880708	1383126881261	553
1383126880718	1383126881266	548
1383126880728	1383126881283	555
1383126880739	1383126881408	669
1383126880748	1383126881424	676
1383126880758	1383126881428	670
1383126880768	1383126881550	782
1383126880786	1383126881553	767
1383126880800	1383126881572	772
1383126880810	1383126881578	768
1383126880820	1383126881583	763
1383126880833	1383126881683	850
1383126880840	1383126881689	849
1383126880850	1383126881696	846
1383126880860	1383126881714	854
1383126880870	1383126881720	850
1383126880881	1383126881841	960
1383126880890	1383126881858	968
1383126880900	1383126881863	963
1383126880910	1383126881868	958
1383126880920	1383126881998	1078
1383126880930	1383126882004	1074
1383126880940	1383126882008	1068
1383126880950	1383126882014	1064
1383126880960	1383126882032	1072
1383126880985	1383126882153	1168
1383126880995	1383126882157	1162
1383126881005	1383126882206	1201
1383126881015	1383126882213	1198
1383126881025	1383126882301	1276
1383126881035	1383126882305	1270
1383126881045	1383126882314	1269
1383126881055	1383126882441	1386
1383126881070	1383126882446	1376
1383126881075	1383126882451	1376
1383126881085	1383126882468	1383
1383126881095	1383126882482	1387
1383126881105	1383126882601	1496
1383126881121	1383126882617	1496
1383126881125	1383126882636	1511
1383126881135	1383126882642	1507
1383126881145	1383126882780	1635
1383126881155	1383126882786	1631
1383126881170	1383126882803	1633
1383126881175	1383126882810	1635
1383126881185	1383126882928	1743
1383126881195	1383126882944	1749
1383126881205	1383126882949	1744
1383126881220	1383126882954	1734
1383126881225	1383126882969	1744
1383126881235	1383126882973	1738
1383126881245	1383126883093	1848
1383126881266	1383126883111	1845
1383126881279	1383126883115	1836
1383126881290	1383126883135	1845
1383126881299	1383126883264	1965
1383126881309	1383126883296	1987
1383126881319	1383126883319	2000
1383126881329	1383126883329	2000
1383126881340	1383126883337	1997
1383126881350	1383126883342	1992
1383126881363	1383126883362	1999
1383126881370	1383126883367	1997
1383126881380	1383126883413	2033
1383126881390	1383126883420	2030
1383126881412	1383126883463	2051
1383126881425	1383126883470	2045
1383126881435	1383126883480	2045
1383126881445	1383126883487	2042
1383126881471	1383126883494	2023
1383126881481	1383126883515	2034
1383126881491	1383126883521	2030
1383126881501	1383126883526	2025
1383126881511	1383126883533	2022
1383126881521	1383126883539	2018
1383126881531	1383126883544	2013
1383126881541	1383126883564	2023
1383126881555	1383126883570	2015
1383126881561	1383126883575	2014
1383126881571	1383126883583	2012
1383126881581	1383126883588	2007
1383126881591	1383126883614	2023
1383126881602	1383126883620	2018
1383126881611	1383126883627	2016
1383126881621	1383126883633	2012
1383126881631	1383126883639	2008
1383126881641	1383126883664	2023
1383126881651	1383126883669	2018
1383126881661	1383126883674	2013
1383126881671	1383126883679	2008
1383126881681	1383126883684	2003
1383126881691	1383126883714	2023
1383126881701	1383126883719	2018
1383126881711	1383126883724	2013
1383126881721	1383126883731	2010
1383126881731	1383126883762	2031
1383126881741	1383126883767	2026
1383126881751	1383126883771	2020
1383126881761	1383126883775	2014
1383126881771	1383126883794	2023
1383126881781	1383126883810	2029
1383126881793	1383126883816	2023
1383126881806	1383126883821	2015
1383126881811	1383126883827	2016
1383126881821	1383126883856	2035
1383126881831	1383126883862	2031
1383126881844	1383126883867	2023
1383126881851	1383126883873	2022
1383126881861	1383126883901	2040
1383126881871	1383126883907	2036
1383126881889	1383126883913	2024
1383126881903	1383126883919	2016
1383126881913	1383126883946	2033
1383126881923	1383126883951	2028
1383126881939	1383126883956	2017
1383126881943	1383126883960	2017
1383126881953	1383126883967	2014
1383126881963	1383126883993	2030
1383126881973	1383126883998	2025
1383126881989	1383126884003	2014
1383126881993	1383126884009	2016
1383126882003	1383126884014	2011
1383126882013	1383126884031	2018
1383126882023	1383126884046	2023
1383126882049	1383126884051	2002
1383126882059	1383126884056	1997
1383126882069	1383126884061	1992
1383126882079	1383126884093	2014
1383126882089	1383126884099	2010
1383126882099	1383126884104	2005
1383126882109	1383126884122	2013
1383126882119	1383126884140	2021
1383126882129	1383126884147	2018
1383126882139	1383126884152	2013
1383126882149	1383126884167	2018
1383126882159	1383126884187	2028
1383126882169	1383126884193	2024
1383126882184	1383126884198	2014
1383126882189	1383126884218	2029
1383126882199	1383126884238	2039
1383126882209	1383126884243	2034
1383126882219	1383126884249	2030
1383126882233	1383126884265	2032
1383126882239	1383126884282	2043
1383126882249	1383126884286	2037
1383126882259	1383126884292	2033
1383126882269	1383126884310	2041
1383126882284	1383126884315	2031
1383126882289	1383126884335	2046
1383126882299	1383126884339	2040
1383126882309	1383126884358	2049
1383126882331	1383126884363	2032
1383126882344	1383126884380	2036
1383126882354	1383126884386	2032
1383126882364	1383126884391	2027
1383126882374	1383126884411	2037
1383126882384	1383126884431	2047
1383126882394	1383126884436	2042
1383126882404	1383126884456	2052
1383126882414	1383126884475	2061
1383126882427	1383126884482	2055
1383126882435	1383126884487	2052
1383126882444	1383126884502	2058
1383126882454	1383126884520	2066
1383126882474	1383126884525	2051
1383126882488	1383126884530	2042
1383126882498	1383126884547	2049
1383126882508	1383126884554	2046
1383126882521	1383126884574	2053
1383126882528	1383126884580	2052
1383126882538	1383126884595	2057
1383126882548	1383126884599	2051
1383126882558	1383126884616	2058
1383126882570	1383126884622	2052
1383126882578	1383126884627	2049
1383126882588	1383126884645	2057
1383126882598	1383126884661	2063
1383126882607	1383126884667	2060
1383126882620	1383126884671	2051
1383126882628	1383126884690	2062
1383126882638	1383126884693	2055
1383126882648	1383126884711	2063
1383126882667	1383126884716	2049
1383126882681	1383126884734	2053
1383126882691	1383126884741	2050
1383126882701	1383126884757	2056
1383126882714	1383126884761	2047
1383126882721	1383126884765	2044
1383126882731	1383126884803	2072
1383126882741	1383126884808	2067
1383126882750	1383126884814	2064
1383126882760	1383126884852	2092
1383126882771	1383126884857	2086
1383126882781	1383126884875	2094
1383126882791	1383126884882	2091
1383126882808	1383126884900	2092
1383126882812	1383126884905	2093
1383126882821	1383126884910	2089
1383126882831	1383126884927	2096
1383126882841	1383126884932	2091
1383126882854	1383126884949	2095
1383126882861	1383126884954	2093
1383126882871	1383126884973	2102
1383126882881	1383126884979	2098
1383126882890	1383126884998	2108
1383126882902	1383126885003	2101
1383126882911	1383126885022	2111
1383126882921	1383126885038	2117
1383126882931	1383126885043	2112
1383126882949	1383126885049	2100
1383126882962	1383126885054	2092
1383126882973	1383126885072	2099
1383126882983	1383126885090	2107
1383126882992	1383126885095	2103
1383126883003	1383126885101	2098
1383126883013	1383126885118	2105
1383126883023	1383126885138	2115
1383126883032	1383126885142	2110
1383126883044	1383126885148	2104
1383126883053	1383126885164	2111
1383126883063	1383126885179	2116
1383126883073	1383126885185	2112
1383126883083	1383126885191	2108
1383126883093	1383126885196	2103
1383126883103	1383126885214	2111
1383126883113	1383126885233	2120
1383126883122	1383126885238	2116
1383126883140	1383126885254	2114
1383126883153	1383126885259	2106
1383126883163	1383126885276	2113
1383126883173	1383126885281	2108
1383126883187	1383126885286	2099
1383126883193	1383126885303	2110
1383126883203	1383126885308	2105
1383126883213	1383126885323	2110
1383126883223	1383126885329	2106
1383126883234	1383126885335	2101
1383126883243	1383126885353	2110
1383126883253	1383126885372	2119
1383126883263	1383126885376	2113
1383126883273	1383126885381	2108
1383126883283	1383126885398	2115
1383126883293	1383126885415	2122
1383126883303	1383126885419	2116
1383126883313	1383126885424	2111
1383126883323	1383126885448	2125
1383126883333	1383126885464	2131
1383126883344	1383126885471	2127
1383126883354	1383126885476	2122
1383126883363	1383126885492	2129
1383126883374	1383126885509	2135
1383126883383	1383126885514	2131
1383126883393	1383126885522	2129
1383126883404	1383126885526	2122
1383126883413	1383126885556	2143
1383126883423	1383126885561	2138
1383126883433	1383126885567	2134
1383126883443	1383126885573	2130
1383126883454	1383126885589	2135
1383126883463	1383126885606	2143
1383126883473	1383126885612	2139
1383126883483	1383126885618	2135
1383126883493	1383126885634	2141
1383126883503	1383126885651	2148
1383126883519	1383126885657	2138
1383126883523	1383126885662	2139
1383126883533	1383126885667	2134
1383126883543	1383126885683	2140
1383126883565	1383126885699	2134
1383126883579	1383126885704	2125
1383126883589	1383126885711	2122
1383126883599	1383126885752	2153
1383126883626	1383126885756	2130
1383126883635	1383126885764	2129
1383126883645	1383126885789	2144
1383126883661	1383126885795	2134
1383126883665	1383126885801	2136
1383126883675	1383126885805	2130
1383126883685	1383126885811	2126
1383126883695	1383126885826	2131
1383126883720	1383126885840	2120
1383126883730	1383126885845	2115
1383126883740	1383126885850	2110
1383126883754	1383126885855	2101
1383126883760	1383126885882	2122
1383126883770	1383126885886	2116
1383126883779	1383126885891	2112
1383126883801	1383126885898	2097
1383126883814	1383126885902	2088
1383126883824	1383126885930	2106
1383126883834	1383126885935	2101
1383126883859	1383126885939	2080
1383126883869	1383126885945	2076
1383126883879	1383126885951	2072
1383126883896	1383126885974	2078
1383126883900	1383126885981	2081
1383126883909	1383126885986	2077
1383126883919	1383126885992	2073
1383126883929	1383126885997	2068
1383126883943	1383126886024	2081
1383126883949	1383126886029	2080
1383126883959	1383126886035	2076
1383126883969	1383126886040	2071
1383126883989	1383126886046	2057
1383126884002	1383126886068	2066
1383126884012	1383126886074	2062
1383126884022	1383126886080	2058
1383126884047	1383126886085	2038
1383126884057	1383126886091	2034
1383126884067	1383126886118	2051
1383126884082	1383126886125	2043
1383126884086	1383126886130	2044
1383126884096	1383126886136	2040
1383126884106	1383126886142	2036
1383126884128	1383126886164	2036
1383126884142	1383126886170	2028
1383126884152	1383126886175	2023
1383126884162	1383126886181	2019
1383126884187	1383126886187	2000
1383126884197	1383126886215	2018
1383126884207	1383126886222	2015
1383126884223	1383126886227	2004
1383126884227	1383126886233	2006
1383126884237	1383126886261	2024
1383126884247	1383126886268	2021
1383126884257	1383126886276	2019
1383126884271	1383126886282	2011
1383126884277	1383126886314	2037
1383126884287	1383126886320	2033
1383126884297	1383126886324	2027
1383126884318	1383126886332	2014
1383126884331	1383126886347	2016
1383126884342	1383126886383	2041
1383126884352	1383126886391	2039
1383126884377	1383126886417	2040
1383126884387	1383126886422	2035
1383126884397	1383126886427	2030
1383126884413	1383126886444	2031
1383126884417	1383126886449	2032
1383126884426	1383126886473	2047
1383126884437	1383126886493	2056
1383126884447	1383126886498	2051
1383126884473	1383126886516	2043
1383126884483	1383126886523	2040
1383126884493	1383126886538	2045
1383126884508	1383126886545	2037
1383126884513	1383126886549	2036
1383126884523	1383126886570	2047
1383126884533	1383126886589	2056
1383126884555	1383126886595	2040
1383126884568	1383126886618	2050
1383126884578	1383126886624	2046
1383126884588	1383126886641	2053
1383126884612	1383126886647	2035
1383126884622	1383126886666	2044
1383126884632	1383126886672	2040
1383126884648	1383126886687	2039
1383126884652	1383126886694	2042
1383126884662	1383126886699	2037
1383126884672	1383126886716	2044
1383126884693	1383126886732	2039
1383126884707	1383126886738	2031
1383126884717	1383126886743	2026
1383126884727	1383126886760	2033
1383126884741	1383126886767	2026
1383126884747	1383126886782	2035
1383126884757	1383126886788	2031
1383126884767	1383126886807	2040
1383126884788	1383126886812	2024
1383126884801	1383126886827	2026
1383126884811	1383126886833	2022
1383126884821	1383126886839	2018
1383126884835	1383126886855	2020
1383126884856	1383126886859	2003
1383126884866	1383126886878	2012
1383126884883	1383126886885	2002
1383126884897	1383126886903	2006
1383126884906	1383126886909	2003
1383126884916	1383126886926	2010
1383126884943	1383126886930	1987
1383126884953	1383126886946	1993
1383126884963	1383126886952	1989
1383126884979	1383126886958	1979
1383126884994	1383126886972	1978
1383126885004	1383126886978	1974
1383126885014	1383126886996	1982
1383126885040	1383126887001	1961
1383126885050	1383126887018	1968
1383126885060	1383126887025	1965
1383126885075	1383126887050	1975
1383126885080	1383126887055	1975
1383126885090	1383126887069	1979
1383126885100	1383126887075	1975
1383126885122	1383126887094	1972
1383126885135	1383126887100	1965
1383126885145	1383126887113	1968
1383126885156	1383126887121	1965
1383126885181	1383126887126	1945
1383126885191	1383126887146	1955
1383126885201	1383126887152	1951
1383126885216	1383126887163	1947
1383126885221	1383126887171	1950
1383126885231	1383126887178	1947
1383126885241	1383126887195	1954
1383126885262	1383126887209	1947
1383126885276	1383126887216	1940
1383126885286	1383126887220	1934
1383126885296	1383126887238	1942
1383126885321	1383126887244	1923
1383126885331	1383126887258	1927
1383126885341	1383126887265	1924
1383126885357	1383126887271	1914
1383126885361	1383126887285	1924
1383126885371	1383126887304	1933
1383126885381	1383126887309	1928
1383126885391	1383126887315	1924
1383126885416	1383126887333	1917
1383126885426	1383126887338	1912
1383126885436	1383126887355	1919
1383126885452	1383126887360	1908
1383126885456	1383126887379	1923
1383126885466	1383126887384	1918
1383126885476	1383126887400	1924
1383126885486	1383126887406	1920
1383126885511	1383126887411	1900
1383126885521	1383126887427	1906
1383126885531	1383126887433	1902
1383126885548	1383126887449	1901
1383126885551	1383126887455	1904
1383126885561	1383126887471	1910
1383126885571	1383126887476	1905
1383126885581	1383126887483	1902
1383126885606	1383126887499	1893
1383126885616	1383126887503	1887
1383126885626	1383126887520	1894
1383126885642	1383126887525	1883
1383126885646	1383126887544	1898
1383126885656	1383126887551	1895
1383126885666	1383126887569	1903
1383126885688	1383126887586	1898
1383126885701	1383126887592	1891
1383126885711	1383126887597	1886
1383126885721	1383126887615	1894
1383126885748	1383126887621	1873
1383126885758	1383126887638	1880
1383126885768	1383126887644	1876
1383126885786	1383126887662	1876
1383126885799	1383126887667	1868
1383126885809	1383126887672	1863
1383126885819	1383126887690	1871
1383126885844	1383126887694	1850
1383126885854	1383126887710	1856
1383126885864	1383126887716	1852
1383126885879	1383126887721	1842
1383126885884	1383126887740	1856
1383126885894	1383126887758	1864
1383126885904	1383126887763	1859
1383126885925	1383126887768	1843
1383126885939	1383126887789	1850
1383126885949	1383126887806	1857
1383126885959	1383126887813	1854
1383126885984	1383126887817	1833
1383126885993	1383126887834	1841
1383126886004	1383126887850	1846
1383126886020	1383126887855	1835
1383126886024	1383126887862	1838
1383126886033	1383126887881	1848
1383126886044	1383126887899	1855
1383126886053	1383126887905	1852
1383126886079	1383126887947	1868
1383126886089	1383126887955	1866
1383126886099	1383126887999	1900
1383126886115	1383126888206	2091
1383126886119	1383126888299	2180
1383126886129	1383126888390	2261
1383126886139	1383126888424	2285
1383126886149	1383126888437	2288
1383126886174	1383126888445	2271
1383126886184	1383126888458	2274
1383126886194	1383126888475	2281
1383126886210	1383126888480	2270
1383126886214	1383126888485	2271
1383126886224	1383126888490	2266
1383126886234	1383126888516	2282
1383126886244	1383126888522	2278
1383126886269	1383126888528	2259
1383126886280	1383126888533	2253
1383126886290	1383126888538	2248
1383126886304	1383126888569	2265
1383126886310	1383126888576	2266
1383126886320	1383126888585	2265
1383126886330	1383126888599	2269
1383126886339	1383126888614	2275
1383126886363	1383126888618	2255
1383126886374	1383126888623	2249
1383126886384	1383126888629	2245
1383126886393	1383126888646	2253
1383126886404	1383126888663	2259
1383126886413	1383126888668	2255
1383126886424	1383126888674	2250
1383126886433	1383126888680	2247
1383126886459	1383126888709	2250
1383126886469	1383126888715	2246
1383126886479	1383126888720	2241
1383126886496	1383126888727	2231
1383126886510	1383126888756	2246
1383126886520	1383126888762	2242
1383126886531	1383126888766	2235
1383126886555	1383126888771	2216
1383126886565	1383126888775	2210
1383126886576	1383126888806	2230
1383126886594	1383126888812	2218
1383126886608	1383126888817	2209
1383126886617	1383126888822	2205
1383126886628	1383126888840	2212
1383126886644	1383126888857	2213
1383126886648	1383126888863	2215
1383126886658	1383126888869	2211
1383126886668	1383126888884	2216
1383126886678	1383126888901	2223
1383126886691	1383126888907	2216
1383126886697	1383126888913	2216
1383126886708	1383126888918	2210
1383126886718	1383126888948	2230
1383126886739	1383126888954	2215
1383126886752	1383126888960	2208
1383126886762	1383126888964	2202
1383126886772	1383126888992	2220
1383126886786	1383126888998	2212
1383126886792	1383126889004	2212
1383126886802	1383126889008	2206
1383126886812	1383126889026	2214
1383126886822	1383126889042	2220
1383126886845	1383126889047	2202
1383126886855	1383126889053	2198
1383126886866	1383126889058	2192
1383126886884	1383126889083	2199
1383126886897	1383126889089	2192
1383126886907	1383126889095	2188
1383126886917	1383126889101	2184
1383126886931	1383126889106	2175
1383126886937	1383126889132	2195
1383126886947	1383126889138	2191
1383126886957	1383126889143	2186
1383126886967	1383126889148	2181
1383126886991	1383126889167	2176
1383126887001	1383126889187	2186
1383126887011	1383126889191	2180
1383126887026	1383126889196	2170
1383126887031	1383126889202	2171
1383126887041	1383126889236	2195
1383126887051	1383126889241	2190
1383126887061	1383126889246	2185
1383126887074	1383126889263	2189
1383126887081	1383126889269	2188
1383126887091	1383126889291	2200
1383126887101	1383126889297	2196
1383126887121	1383126889313	2192
1383126887134	1383126889320	2186
1383126887144	1383126889343	2199
1383126887154	1383126889358	2204
1383126887168	1383126889364	2196
1383126887174	1383126889369	2195
1383126887184	1383126889389	2205
1383126887194	1383126889395	2201
1383126887204	1383126889409	2205
1383126887228	1383126889415	2187
1383126887238	1383126889433	2195
1383126887248	1383126889438	2190
1383126887264	1383126889453	2189
1383126887268	1383126889460	2192
1383126887278	1383126889466	2188
1383126887288	1383126889488	2200
1383126887298	1383126889493	2195
1383126887324	1383126889501	2177
1383126887334	1383126889509	2175
1383126887344	1383126889515	2171
1383126887359	1383126889538	2179
1383126887364	1383126889543	2179
1383126887374	1383126889552	2178
1383126887384	1383126889557	2173
1383126887394	1383126889564	2170
1383126887418	1383126889586	2168
1383126887428	1383126889593	2165
1383126887438	1383126889602	2164
1383126887454	1383126889607	2153
1383126887458	1383126889614	2156
1383126887468	1383126889630	2162
1383126887478	1383126889636	2158
1383126887501	1383126889645	2144
1383126887514	1383126889650	2136
1383126887524	1383126889659	2135
1383126887534	1383126889674	2140
1383126887551	1383126889679	2128
1383126887555	1383126889693	2138
1383126887564	1383126889698	2134
1383126887574	1383126889704	2130
1383126887584	1383126889722	2138
1383126887609	1383126889727	2118
1383126887619	1383126889741	2122
1383126887629	1383126889748	2119
1383126887645	1383126889755	2110
1383126887649	1383126889773	2124
1383126887660	1383126889785	2125
1383126887669	1383126889790	2121
1383126887679	1383126889797	2118
1383126887705	1383126889802	2097
1383126887715	1383126889820	2105
1383126887725	1383126889832	2107
1383126887741	1383126889839	2098
1383126887745	1383126889862	2117
1383126887755	1383126889866	2111
1383126887765	1383126889883	2118
1383126887775	1383126889888	2113
1383126887803	1383126889894	2091
1383126887813	1383126889910	2097
1383126887823	1383126889915	2092
1383126887838	1383126889934	2096
1383126887843	1383126889941	2098
1383126887853	1383126889959	2106
1383126887864	1383126889986	2122
1383126887886	1383126890005	2119
1383126887899	1383126890010	2111
1383126887909	1383126890022	2113
1383126887919	1383126890029	2110
1383126887933	1383126890036	2103
1383126887939	1383126890056	2117
1383126887949	1383126890069	2120
1383126887959	1383126890074	2115
1383126887980	1383126890082	2102
1383126887994	1383126890100	2106
1383126888004	1383126890103	2099
1383126888014	1383126890117	2103
1383126888039	1383126890122	2083
1383126888049	1383126890128	2079
1383126888059	1383126890146	2087
1383126888069	1383126890151	2082
1383126888079	1383126890163	2084
1383126888089	1383126890169	2080
1383126888099	1383126890174	2075
1383126888109	1383126890179	2070
1383126888122	1383126890196	2074
1383126888129	1383126890213	2084
1383126888139	1383126890221	2082
1383126888149	1383126890238	2089
1383126888159	1383126890243	2084
1383126888172	1383126890259	2087
1383126888179	1383126890265	2086
1383126888189	1383126890269	2080
1383126888199	1383126890287	2088
1383126888209	1383126890292	2083
1383126888222	1383126890307	2085
1383126888229	1383126890313	2084
1383126888239	1383126890319	2080
1383126888249	1383126890334	2085
1383126888259	1383126890352	2093
1383126888272	1383126890358	2086
1383126888279	1383126890363	2084
1383126888289	1383126890380	2091
1383126888299	1383126890386	2087
1383126888309	1383126890402	2093
1383126888322	1383126890408	2086
1383126888328	1383126890424	2096
1383126888339	1383126890429	2090
1383126888349	1383126890433	2084
1383126888359	1383126890450	2091
1383126888370	1383126890456	2086
1383126888379	1383126890473	2094
1383126888389	1383126890479	2090
1383126888399	1383126890498	2099
